cls,xmin,ymin,xmax,ymax,name
7.0,291.0,300.0,499.0,452.0,004047.xml
14.0,150.0,90.0,397.0,470.0,004047.xml
12.0,115.0,104.0,405.0,350.0,004051.xml
14.0,196.0,40.0,314.0,236.0,004051.xml
0.0,46.0,107.0,397.0,212.0,004052.xml
1.0,58.0,83.0,353.0,314.0,004057.xml
14.0,0.0,23.0,212.0,402.0,004058.xml
14.0,44.0,361.0,317.0,499.0,004058.xml
14.0,257.0,201.0,328.0,383.0,004058.xml
14.0,218.0,236.0,289.0,372.0,004058.xml
14.0,240.0,179.0,296.0,256.0,004058.xml
14.0,245.0,187.0,264.0,212.0,004058.xml
14.0,233.0,182.0,247.0,207.0,004058.xml
14.0,165.0,187.0,240.0,361.0,004058.xml
14.0,85.0,156.0,183.0,353.0,004058.xml
14.0,132.0,164.0,195.0,343.0,004058.xml
14.0,0.0,92.0,32.0,195.0,004058.xml
17.0,0.0,177.0,144.0,374.0,004060.xml
14.0,94.0,88.0,300.0,374.0,004060.xml
14.0,260.0,111.0,381.0,267.0,004060.xml
17.0,132.0,84.0,449.0,264.0,004066.xml
13.0,124.0,154.0,170.0,189.0,004067.xml
13.0,210.0,151.0,262.0,183.0,004067.xml
13.0,284.0,147.0,336.0,181.0,004067.xml
14.0,146.0,136.0,173.0,182.0,004067.xml
14.0,234.0,136.0,262.0,175.0,004067.xml
14.0,311.0,135.0,336.0,177.0,004067.xml
2.0,152.0,105.0,297.0,374.0,004069.xml
2.0,240.0,60.0,386.0,308.0,004069.xml
14.0,235.0,86.0,499.0,373.0,004073.xml
6.0,402.0,207.0,464.0,233.0,004073.xml
6.0,425.0,205.0,467.0,226.0,004073.xml
5.0,18.0,146.0,199.0,244.0,004073.xml
4.0,146.0,368.0,205.0,499.0,004075.xml
14.0,1.0,3.0,254.0,499.0,004075.xml
14.0,198.0,123.0,296.0,224.0,004075.xml
7.0,76.0,52.0,414.0,279.0,004076.xml
11.0,39.0,240.0,102.0,297.0,004077.xml
12.0,201.0,164.0,237.0,218.0,004077.xml
14.0,210.0,145.0,230.0,188.0,004077.xml
1.0,169.0,73.0,260.0,330.0,004082.xml
11.0,57.0,144.0,227.0,216.0,004085.xml
14.0,386.0,101.0,499.0,320.0,004085.xml
6.0,0.0,28.0,411.0,374.0,004087.xml
5.0,0.0,0.0,499.0,149.0,004087.xml
14.0,111.0,95.0,136.0,116.0,004089.xml
6.0,209.0,121.0,461.0,298.0,004089.xml
6.0,18.0,57.0,265.0,200.0,004089.xml
14.0,184.0,109.0,239.0,329.0,004091.xml
14.0,186.0,91.0,271.0,309.0,004091.xml
14.0,264.0,109.0,308.0,299.0,004091.xml
14.0,299.0,120.0,351.0,311.0,004091.xml
14.0,322.0,108.0,347.0,145.0,004091.xml
14.0,345.0,101.0,384.0,290.0,004091.xml
14.0,377.0,95.0,415.0,296.0,004091.xml
14.0,403.0,99.0,455.0,304.0,004091.xml
6.0,0.0,142.0,196.0,374.0,004091.xml
14.0,72.0,101.0,429.0,373.0,004092.xml
8.0,414.0,248.0,499.0,332.0,004093.xml
8.0,409.0,207.0,499.0,303.0,004093.xml
8.0,319.0,161.0,374.0,274.0,004093.xml
8.0,256.0,188.0,380.0,319.0,004093.xml
11.0,185.0,96.0,322.0,303.0,004095.xml
19.0,317.0,161.0,466.0,285.0,004100.xml
18.0,0.0,35.0,413.0,314.0,004102.xml
18.0,341.0,57.0,499.0,299.0,004102.xml
8.0,92.0,270.0,163.0,374.0,004105.xml
8.0,1.0,276.0,92.0,374.0,004105.xml
8.0,204.0,270.0,295.0,374.0,004105.xml
8.0,163.0,303.0,280.0,374.0,004105.xml
8.0,315.0,270.0,400.0,367.0,004105.xml
8.0,340.0,311.0,490.0,373.0,004105.xml
17.0,191.0,244.0,312.0,306.0,004105.xml
15.0,120.0,217.0,184.0,299.0,004105.xml
19.0,205.0,194.0,279.0,272.0,004106.xml
8.0,190.0,280.0,423.0,374.0,004106.xml
17.0,0.0,272.0,198.0,374.0,004106.xml
6.0,4.0,126.0,492.0,326.0,004108.xml
14.0,202.0,112.0,297.0,374.0,004110.xml
4.0,202.0,257.0,226.0,317.0,004110.xml
19.0,0.0,63.0,16.0,126.0,004111.xml
14.0,127.0,113.0,374.0,374.0,004111.xml
8.0,138.0,107.0,297.0,366.0,004111.xml
11.0,170.0,1.0,486.0,371.0,004113.xml
12.0,88.0,55.0,426.0,327.0,004117.xml
14.0,173.0,51.0,276.0,208.0,004117.xml
5.0,58.0,40.0,499.0,300.0,004120.xml
15.0,18.0,153.0,107.0,262.0,004121.xml
14.0,219.0,91.0,346.0,241.0,004121.xml
14.0,163.0,141.0,226.0,218.0,004121.xml
14.0,261.0,324.0,298.0,395.0,004122.xml
14.0,206.0,312.0,246.0,362.0,004122.xml
14.0,120.0,332.0,154.0,455.0,004122.xml
14.0,146.0,340.0,169.0,439.0,004122.xml
14.0,162.0,341.0,187.0,442.0,004122.xml
14.0,182.0,343.0,208.0,445.0,004122.xml
14.0,202.0,343.0,229.0,446.0,004122.xml
14.0,218.0,351.0,251.0,457.0,004122.xml
14.0,241.0,347.0,264.0,442.0,004122.xml
14.0,266.0,339.0,300.0,442.0,004122.xml
7.0,1.0,33.0,459.0,318.0,004129.xml
2.0,338.0,97.0,365.0,109.0,004131.xml
14.0,96.0,17.0,223.0,333.0,004133.xml
0.0,34.0,120.0,453.0,244.0,004135.xml
1.0,70.0,100.0,450.0,337.0,004136.xml
14.0,145.0,31.0,322.0,367.0,004136.xml
6.0,446.0,35.0,499.0,90.0,004136.xml
6.0,341.0,25.0,393.0,48.0,004136.xml
6.0,204.0,17.0,280.0,58.0,004136.xml
6.0,82.0,18.0,131.0,38.0,004136.xml
6.0,49.0,20.0,85.0,35.0,004136.xml
6.0,19.0,18.0,42.0,34.0,004136.xml
6.0,310.0,28.0,343.0,43.0,004136.xml
5.0,140.0,0.0,313.0,44.0,004136.xml
11.0,237.0,126.0,485.0,369.0,004137.xml
14.0,0.0,107.0,266.0,350.0,004137.xml
14.0,167.0,246.0,319.0,479.0,004138.xml
14.0,4.0,71.0,296.0,479.0,004138.xml
1.0,1.0,0.0,499.0,374.0,004140.xml
4.0,172.0,128.0,208.0,207.0,004140.xml
4.0,201.0,150.0,277.0,217.0,004140.xml
9.0,384.0,9.0,419.0,278.0,004141.xml
9.0,9.0,7.0,311.0,487.0,004141.xml
14.0,231.0,94.0,413.0,392.0,004141.xml
11.0,1.0,176.0,69.0,229.0,004142.xml
14.0,78.0,52.0,257.0,355.0,004142.xml
14.0,123.0,0.0,474.0,374.0,004142.xml
17.0,0.0,122.0,138.0,342.0,004142.xml
8.0,469.0,191.0,499.0,284.0,004142.xml
2.0,145.0,67.0,440.0,350.0,004143.xml
13.0,9.0,166.0,103.0,234.0,004145.xml
13.0,355.0,159.0,400.0,247.0,004145.xml
13.0,459.0,159.0,499.0,242.0,004145.xml
13.0,203.0,173.0,233.0,239.0,004145.xml
6.0,486.0,180.0,499.0,313.0,004145.xml
13.0,265.0,199.0,357.0,292.0,004145.xml
6.0,168.0,162.0,223.0,222.0,004145.xml
14.0,420.0,129.0,443.0,222.0,004145.xml
14.0,392.0,134.0,439.0,261.0,004145.xml
14.0,302.0,137.0,356.0,298.0,004145.xml
14.0,274.0,137.0,304.0,180.0,004145.xml
14.0,228.0,132.0,273.0,248.0,004145.xml
14.0,195.0,141.0,221.0,236.0,004145.xml
14.0,60.0,141.0,98.0,244.0,004145.xml
12.0,46.0,59.0,499.0,374.0,004146.xml
19.0,0.0,46.0,453.0,331.0,004148.xml
7.0,156.0,91.0,329.0,261.0,004149.xml
10.0,0.0,88.0,499.0,374.0,004149.xml
8.0,193.0,0.0,302.0,106.0,004149.xml
8.0,311.0,4.0,425.0,115.0,004149.xml
8.0,156.0,213.0,499.0,374.0,004149.xml
8.0,1.0,13.0,157.0,374.0,004149.xml
7.0,74.0,246.0,313.0,439.0,004150.xml
19.0,14.0,72.0,247.0,346.0,004150.xml
4.0,152.0,44.0,374.0,425.0,004152.xml
4.0,116.0,328.0,290.0,499.0,004152.xml
4.0,0.0,30.0,202.0,316.0,004152.xml
4.0,289.0,182.0,333.0,305.0,004158.xml
4.0,180.0,157.0,215.0,281.0,004158.xml
4.0,232.0,159.0,267.0,286.0,004158.xml
14.0,0.0,46.0,116.0,332.0,004158.xml
14.0,88.0,54.0,244.0,252.0,004158.xml
14.0,388.0,71.0,499.0,320.0,004158.xml
19.0,247.0,196.0,354.0,315.0,004163.xml
8.0,175.0,153.0,232.0,220.0,004164.xml
19.0,336.0,134.0,403.0,205.0,004164.xml
17.0,4.0,234.0,426.0,365.0,004164.xml
12.0,287.0,223.0,425.0,423.0,004168.xml
14.0,290.0,166.0,384.0,342.0,004168.xml
14.0,0.0,21.0,323.0,499.0,004169.xml
3.0,76.0,188.0,410.0,249.0,004170.xml
14.0,334.0,152.0,367.0,206.0,004170.xml
14.0,311.0,173.0,341.0,213.0,004170.xml
14.0,124.0,139.0,156.0,195.0,004170.xml
14.0,155.0,142.0,210.0,218.0,004170.xml
14.0,184.0,139.0,212.0,217.0,004170.xml
2.0,96.0,301.0,271.0,432.0,004171.xml
5.0,2.0,232.0,135.0,380.0,004174.xml
11.0,79.0,97.0,308.0,297.0,004178.xml
11.0,281.0,76.0,499.0,266.0,004178.xml
7.0,26.0,88.0,463.0,278.0,004185.xml
5.0,8.0,94.0,401.0,374.0,004186.xml
5.0,1.0,24.0,265.0,247.0,004186.xml
6.0,280.0,38.0,363.0,83.0,004186.xml
6.0,350.0,10.0,411.0,44.0,004186.xml
6.0,365.0,28.0,441.0,73.0,004186.xml
6.0,441.0,31.0,499.0,92.0,004186.xml
6.0,234.0,14.0,290.0,45.0,004186.xml
6.0,295.0,1.0,350.0,24.0,004186.xml
11.0,170.0,56.0,343.0,279.0,004189.xml
19.0,0.0,114.0,200.0,325.0,004190.xml
13.0,160.0,230.0,272.0,386.0,004191.xml
14.0,190.0,203.0,274.0,356.0,004191.xml
19.0,137.0,219.0,232.0,299.0,004192.xml
19.0,143.0,186.0,245.0,286.0,004193.xml
4.0,276.0,69.0,288.0,110.0,004193.xml
4.0,289.0,67.0,304.0,106.0,004193.xml
8.0,215.0,288.0,379.0,374.0,004193.xml
3.0,319.0,273.0,400.0,396.0,004194.xml
12.0,21.0,183.0,186.0,311.0,004195.xml
14.0,88.0,155.0,128.0,240.0,004195.xml
14.0,148.0,219.0,198.0,308.0,004195.xml
0.0,147.0,70.0,350.0,228.0,004196.xml
9.0,17.0,52.0,150.0,251.0,004200.xml
9.0,159.0,52.0,265.0,245.0,004200.xml
9.0,257.0,30.0,372.0,250.0,004200.xml
14.0,137.0,120.0,486.0,374.0,004201.xml
14.0,113.0,99.0,484.0,374.0,004201.xml
8.0,11.0,189.0,393.0,374.0,004201.xml
6.0,162.0,36.0,283.0,150.0,004203.xml
6.0,269.0,61.0,319.0,114.0,004203.xml
6.0,308.0,61.0,337.0,93.0,004203.xml
6.0,0.0,1.0,202.0,384.0,004203.xml
2.0,363.0,50.0,425.0,145.0,004204.xml
2.0,234.0,120.0,332.0,286.0,004204.xml
2.0,57.0,118.0,176.0,266.0,004204.xml
2.0,138.0,34.0,208.0,86.0,004204.xml
2.0,0.0,62.0,66.0,121.0,004204.xml
14.0,2.0,10.0,246.0,332.0,004205.xml
14.0,267.0,0.0,498.0,332.0,004205.xml
14.0,190.0,44.0,261.0,276.0,004205.xml
14.0,273.0,67.0,328.0,164.0,004205.xml
11.0,28.0,96.0,99.0,194.0,004209.xml
11.0,173.0,116.0,256.0,198.0,004209.xml
14.0,271.0,2.0,344.0,191.0,004209.xml
14.0,357.0,2.0,435.0,241.0,004209.xml
7.0,87.0,175.0,249.0,311.0,004212.xml
15.0,453.0,114.0,499.0,290.0,004212.xml
13.0,7.0,1.0,404.0,373.0,004215.xml
2.0,151.0,131.0,379.0,213.0,004220.xml
2.0,239.0,154.0,320.0,239.0,004221.xml
14.0,183.0,4.0,423.0,326.0,004223.xml
0.0,46.0,87.0,465.0,298.0,004224.xml
14.0,166.0,228.0,228.0,359.0,004224.xml
14.0,3.0,191.0,18.0,231.0,004224.xml
6.0,41.0,70.0,428.0,261.0,004228.xml
6.0,0.0,43.0,52.0,140.0,004228.xml
6.0,39.0,55.0,121.0,86.0,004228.xml
13.0,35.0,155.0,229.0,251.0,004229.xml
14.0,107.0,115.0,206.0,242.0,004229.xml
14.0,267.0,121.0,464.0,332.0,004230.xml
14.0,76.0,36.0,499.0,332.0,004230.xml
6.0,31.0,112.0,264.0,185.0,004231.xml
19.0,407.0,83.0,492.0,150.0,004231.xml
19.0,388.0,173.0,438.0,242.0,004231.xml
19.0,471.0,178.0,499.0,240.0,004231.xml
14.0,334.0,160.0,499.0,329.0,004231.xml
11.0,25.0,129.0,100.0,179.0,004232.xml
11.0,109.0,139.0,158.0,181.0,004232.xml
11.0,251.0,127.0,319.0,170.0,004232.xml
14.0,0.0,81.0,32.0,169.0,004232.xml
19.0,226.0,158.0,499.0,374.0,004237.xml
19.0,0.0,2.0,168.0,374.0,004237.xml
14.0,131.0,137.0,265.0,332.0,004237.xml
16.0,0.0,88.0,256.0,477.0,004239.xml
16.0,101.0,180.0,328.0,431.0,004239.xml
3.0,128.0,80.0,368.0,324.0,004241.xml
6.0,2.0,12.0,473.0,373.0,004242.xml
6.0,341.0,74.0,499.0,134.0,004244.xml
6.0,44.0,80.0,474.0,196.0,004244.xml
6.0,96.0,179.0,499.0,372.0,004244.xml
14.0,251.0,161.0,364.0,265.0,004244.xml
14.0,18.0,101.0,191.0,328.0,004244.xml
14.0,0.0,110.0,154.0,374.0,004244.xml
14.0,97.0,147.0,241.0,374.0,004246.xml
3.0,33.0,3.0,427.0,298.0,004246.xml
2.0,110.0,198.0,218.0,258.0,004247.xml
2.0,185.0,173.0,227.0,247.0,004247.xml
8.0,140.0,191.0,251.0,336.0,004253.xml
8.0,180.0,162.0,266.0,290.0,004253.xml
8.0,273.0,181.0,351.0,307.0,004253.xml
8.0,327.0,153.0,357.0,196.0,004253.xml
10.0,166.0,178.0,347.0,331.0,004253.xml
13.0,0.0,75.0,59.0,161.0,004255.xml
13.0,38.0,1.0,131.0,23.0,004255.xml
13.0,191.0,0.0,259.0,36.0,004255.xml
13.0,249.0,0.0,335.0,43.0,004255.xml
13.0,366.0,0.0,417.0,58.0,004255.xml
13.0,0.0,2.0,445.0,370.0,004255.xml
18.0,1.0,1.0,499.0,299.0,004256.xml
14.0,386.0,127.0,499.0,374.0,004257.xml
8.0,0.0,219.0,109.0,373.0,004257.xml
8.0,292.0,247.0,439.0,374.0,004257.xml
3.0,0.0,1.0,342.0,206.0,004258.xml
3.0,308.0,3.0,499.0,152.0,004258.xml
14.0,251.0,45.0,306.0,116.0,004258.xml
14.0,396.0,70.0,417.0,98.0,004258.xml
14.0,90.0,31.0,122.0,62.0,004258.xml
14.0,308.0,56.0,352.0,117.0,004258.xml
14.0,350.0,41.0,378.0,110.0,004258.xml
14.0,42.0,1.0,75.0,109.0,004258.xml
14.0,74.0,2.0,103.0,73.0,004258.xml
14.0,410.0,45.0,452.0,95.0,004258.xml
17.0,124.0,165.0,349.0,291.0,004259.xml
8.0,40.0,227.0,188.0,371.0,004259.xml
14.0,171.0,165.0,251.0,302.0,004259.xml
2.0,75.0,111.0,365.0,327.0,004263.xml
11.0,142.0,60.0,324.0,307.0,004264.xml
14.0,252.0,138.0,401.0,275.0,004265.xml
14.0,0.0,63.0,278.0,331.0,004269.xml
14.0,299.0,39.0,499.0,331.0,004269.xml
14.0,279.0,119.0,432.0,374.0,004270.xml
14.0,139.0,102.0,332.0,374.0,004270.xml
8.0,96.0,214.0,301.0,374.0,004270.xml
8.0,187.0,279.0,300.0,374.0,004270.xml
2.0,211.0,269.0,253.0,346.0,004271.xml
11.0,162.0,145.0,366.0,393.0,004272.xml
14.0,0.0,14.0,320.0,374.0,004273.xml
14.0,263.0,58.0,499.0,374.0,004273.xml
19.0,271.0,4.0,499.0,297.0,004274.xml
15.0,0.0,0.0,269.0,297.0,004274.xml
13.0,92.0,170.0,374.0,499.0,004275.xml
14.0,126.0,44.0,254.0,247.0,004275.xml
15.0,306.0,131.0,339.0,195.0,004275.xml
15.0,339.0,131.0,370.0,198.0,004275.xml
15.0,321.0,31.0,371.0,97.0,004275.xml
4.0,260.0,165.0,288.0,271.0,004279.xml
14.0,3.0,64.0,170.0,374.0,004279.xml
14.0,74.0,57.0,192.0,328.0,004279.xml
14.0,157.0,67.0,338.0,215.0,004279.xml
14.0,298.0,50.0,382.0,254.0,004279.xml
14.0,357.0,82.0,499.0,371.0,004279.xml
10.0,131.0,302.0,450.0,374.0,004279.xml
10.0,150.0,191.0,376.0,304.0,004279.xml
4.0,181.0,182.0,296.0,499.0,004280.xml
18.0,269.0,0.0,499.0,374.0,004281.xml
14.0,446.0,259.0,499.0,374.0,004281.xml
13.0,152.0,0.0,374.0,498.0,004283.xml
6.0,99.0,117.0,211.0,184.0,004284.xml
6.0,250.0,103.0,388.0,181.0,004284.xml
0.0,8.0,90.0,491.0,225.0,004286.xml
14.0,1.0,0.0,499.0,399.0,004287.xml
7.0,74.0,80.0,375.0,399.0,004287.xml
4.0,272.0,319.0,349.0,499.0,004291.xml
14.0,2.0,0.0,373.0,499.0,004291.xml
15.0,9.0,157.0,182.0,411.0,004292.xml
14.0,155.0,31.0,270.0,376.0,004292.xml
11.0,119.0,217.0,301.0,358.0,004293.xml
6.0,35.0,10.0,452.0,350.0,004295.xml
10.0,33.0,234.0,321.0,499.0,004296.xml
10.0,113.0,64.0,314.0,235.0,004296.xml
10.0,160.0,1.0,309.0,92.0,004296.xml
4.0,227.0,25.0,245.0,56.0,004296.xml
4.0,187.0,102.0,219.0,170.0,004296.xml
14.0,81.0,1.0,162.0,97.0,004296.xml
14.0,44.0,37.0,147.0,150.0,004296.xml
14.0,48.0,85.0,148.0,219.0,004296.xml
14.0,0.0,179.0,143.0,383.0,004296.xml
14.0,2.0,383.0,67.0,496.0,004296.xml
14.0,254.0,2.0,352.0,123.0,004296.xml
14.0,315.0,23.0,374.0,259.0,004296.xml
14.0,314.0,122.0,374.0,374.0,004296.xml
11.0,283.0,168.0,348.0,283.0,004298.xml
17.0,0.0,148.0,439.0,374.0,004298.xml
14.0,157.0,83.0,362.0,372.0,004298.xml
13.0,78.0,200.0,234.0,316.0,004300.xml
5.0,0.0,2.0,304.0,280.0,004303.xml
6.0,409.0,128.0,481.0,153.0,004303.xml
6.0,294.0,129.0,409.0,168.0,004303.xml
6.0,388.0,126.0,434.0,144.0,004303.xml
6.0,350.0,123.0,379.0,137.0,004303.xml
6.0,172.0,118.0,429.0,301.0,004304.xml
14.0,51.0,21.0,159.0,351.0,004304.xml
12.0,170.0,86.0,453.0,261.0,004307.xml
12.0,60.0,95.0,294.0,244.0,004307.xml
7.0,91.0,109.0,290.0,227.0,004310.xml
8.0,0.0,0.0,432.0,327.0,004310.xml
16.0,133.0,29.0,436.0,374.0,004312.xml
18.0,134.0,149.0,264.0,356.0,004315.xml
11.0,0.0,60.0,364.0,282.0,004318.xml
13.0,60.0,91.0,468.0,329.0,004321.xml
14.0,174.0,6.0,365.0,242.0,004321.xml
4.0,2.0,349.0,49.0,488.0,004322.xml
14.0,2.0,36.0,240.0,499.0,004322.xml
12.0,192.0,172.0,319.0,311.0,004323.xml
12.0,32.0,170.0,161.0,499.0,004323.xml
14.0,260.0,115.0,319.0,241.0,004323.xml
14.0,54.0,104.0,174.0,326.0,004323.xml
3.0,0.0,21.0,188.0,345.0,004325.xml
2.0,85.0,88.0,131.0,163.0,004326.xml
11.0,11.0,65.0,492.0,414.0,004327.xml
14.0,131.0,0.0,402.0,396.0,004327.xml
14.0,0.0,0.0,95.0,314.0,004327.xml
6.0,439.0,175.0,484.0,211.0,004329.xml
6.0,349.0,132.0,438.0,227.0,004329.xml
6.0,197.0,180.0,294.0,257.0,004329.xml
14.0,81.0,162.0,125.0,265.0,004329.xml
14.0,165.0,162.0,212.0,308.0,004329.xml
14.0,226.0,160.0,267.0,306.0,004329.xml
14.0,287.0,157.0,322.0,269.0,004329.xml
14.0,344.0,143.0,374.0,270.0,004329.xml
14.0,297.0,155.0,375.0,332.0,004329.xml
19.0,165.0,77.0,340.0,275.0,004331.xml
4.0,354.0,38.0,412.0,263.0,004333.xml
4.0,412.0,64.0,464.0,267.0,004333.xml
4.0,463.0,165.0,499.0,374.0,004333.xml
13.0,68.0,74.0,449.0,312.0,004338.xml
12.0,32.0,199.0,198.0,451.0,004339.xml
14.0,63.0,94.0,168.0,322.0,004339.xml
19.0,72.0,53.0,391.0,354.0,004341.xml
7.0,104.0,7.0,366.0,315.0,004345.xml
6.0,2.0,249.0,391.0,325.0,004346.xml
6.0,357.0,254.0,452.0,305.0,004346.xml
6.0,437.0,258.0,499.0,321.0,004346.xml
14.0,60.0,249.0,74.0,275.0,004346.xml
14.0,16.0,244.0,35.0,281.0,004346.xml
14.0,0.0,247.0,11.0,293.0,004346.xml
14.0,79.0,246.0,93.0,270.0,004346.xml
14.0,41.0,247.0,56.0,272.0,004346.xml
14.0,389.0,258.0,403.0,276.0,004346.xml
2.0,178.0,10.0,357.0,332.0,004347.xml
2.0,87.0,49.0,155.0,87.0,004349.xml
2.0,148.0,89.0,216.0,128.0,004349.xml
2.0,149.0,56.0,219.0,99.0,004349.xml
2.0,150.0,322.0,227.0,362.0,004349.xml
2.0,261.0,299.0,370.0,347.0,004349.xml
2.0,371.0,284.0,453.0,322.0,004349.xml
2.0,442.0,174.0,499.0,220.0,004349.xml
2.0,265.0,173.0,361.0,216.0,004349.xml
2.0,344.0,120.0,418.0,161.0,004349.xml
2.0,357.0,4.0,433.0,41.0,004349.xml
2.0,259.0,5.0,322.0,44.0,004349.xml
2.0,300.0,24.0,363.0,53.0,004349.xml
2.0,56.0,72.0,120.0,116.0,004349.xml
2.0,74.0,288.0,180.0,341.0,004349.xml
2.0,198.0,284.0,257.0,330.0,004349.xml
2.0,322.0,274.0,408.0,313.0,004349.xml
2.0,328.0,199.0,399.0,231.0,004349.xml
2.0,157.0,245.0,273.0,303.0,004349.xml
2.0,103.0,208.0,180.0,256.0,004349.xml
2.0,80.0,141.0,148.0,203.0,004349.xml
2.0,149.0,127.0,218.0,182.0,004349.xml
2.0,369.0,90.0,452.0,137.0,004349.xml
2.0,286.0,69.0,351.0,121.0,004349.xml
2.0,182.0,37.0,233.0,73.0,004349.xml
2.0,149.0,26.0,188.0,66.0,004349.xml
2.0,201.0,201.0,297.0,252.0,004349.xml
2.0,447.0,19.0,487.0,69.0,004349.xml
2.0,386.0,40.0,459.0,90.0,004349.xml
2.0,336.0,46.0,399.0,75.0,004349.xml
2.0,353.0,52.0,404.0,107.0,004349.xml
2.0,225.0,109.0,297.0,165.0,004349.xml
2.0,223.0,101.0,298.0,138.0,004349.xml
2.0,304.0,104.0,355.0,151.0,004349.xml
2.0,295.0,147.0,363.0,182.0,004349.xml
2.0,343.0,158.0,410.0,200.0,004349.xml
2.0,452.0,134.0,499.0,180.0,004349.xml
2.0,425.0,2.0,473.0,30.0,004349.xml
2.0,396.0,75.0,467.0,113.0,004349.xml
2.0,250.0,48.0,297.0,95.0,004349.xml
2.0,272.0,26.0,320.0,73.0,004349.xml
2.0,202.0,76.0,246.0,119.0,004349.xml
2.0,432.0,101.0,496.0,126.0,004349.xml
0.0,99.0,24.0,161.0,74.0,004351.xml
11.0,4.0,95.0,492.0,369.0,004352.xml
18.0,28.0,0.0,487.0,318.0,004354.xml
14.0,278.0,118.0,337.0,210.0,004356.xml
1.0,252.0,162.0,326.0,231.0,004356.xml
14.0,162.0,129.0,223.0,297.0,004359.xml
14.0,233.0,149.0,267.0,226.0,004359.xml
14.0,258.0,147.0,301.0,254.0,004359.xml
1.0,256.0,196.0,297.0,275.0,004359.xml
1.0,149.0,209.0,219.0,328.0,004359.xml
1.0,234.0,184.0,262.0,244.0,004359.xml
14.0,17.0,64.0,332.0,499.0,004360.xml
14.0,202.0,96.0,314.0,261.0,004360.xml
13.0,452.0,171.0,499.0,300.0,004361.xml
13.0,297.0,118.0,452.0,277.0,004361.xml
13.0,185.0,108.0,331.0,288.0,004361.xml
13.0,37.0,119.0,168.0,278.0,004361.xml
14.0,68.0,37.0,101.0,127.0,004361.xml
17.0,108.0,163.0,220.0,266.0,004364.xml
15.0,10.0,133.0,76.0,331.0,004364.xml
8.0,248.0,164.0,281.0,215.0,004364.xml
15.0,208.0,144.0,239.0,174.0,004364.xml
6.0,56.0,77.0,483.0,281.0,004365.xml
6.0,356.0,103.0,499.0,211.0,004365.xml
6.0,108.0,50.0,499.0,374.0,004367.xml
9.0,267.0,146.0,481.0,251.0,004368.xml
9.0,12.0,145.0,209.0,239.0,004368.xml
9.0,118.0,154.0,280.0,257.0,004368.xml
17.0,128.0,100.0,359.0,330.0,004369.xml
17.0,0.0,313.0,102.0,374.0,004369.xml
4.0,206.0,156.0,241.0,200.0,004370.xml
14.0,105.0,58.0,403.0,331.0,004370.xml
14.0,2.0,1.0,260.0,329.0,004370.xml
3.0,242.0,222.0,409.0,278.0,004371.xml
3.0,442.0,239.0,499.0,287.0,004371.xml
3.0,430.0,228.0,487.0,281.0,004371.xml
3.0,409.0,243.0,457.0,282.0,004371.xml
12.0,141.0,115.0,316.0,281.0,004372.xml
14.0,170.0,72.0,242.0,237.0,004372.xml
7.0,110.0,15.0,499.0,373.0,004376.xml
0.0,161.0,180.0,304.0,227.0,004379.xml
13.0,7.0,73.0,332.0,499.0,004380.xml
14.0,4.0,25.0,323.0,444.0,004380.xml
14.0,39.0,103.0,272.0,321.0,004380.xml
6.0,153.0,108.0,499.0,374.0,004384.xml
14.0,292.0,153.0,459.0,374.0,004384.xml
6.0,18.0,78.0,383.0,330.0,004386.xml
18.0,195.0,0.0,239.0,43.0,004386.xml
18.0,258.0,2.0,307.0,35.0,004386.xml
18.0,304.0,7.0,364.0,35.0,004386.xml
3.0,0.0,1.0,499.0,352.0,004387.xml
3.0,202.0,176.0,273.0,201.0,004387.xml
3.0,297.0,183.0,403.0,219.0,004387.xml
3.0,406.0,187.0,498.0,222.0,004387.xml
5.0,312.0,262.0,499.0,357.0,004387.xml
6.0,148.0,326.0,180.0,357.0,004387.xml
14.0,475.0,299.0,499.0,374.0,004387.xml
14.0,446.0,304.0,471.0,374.0,004387.xml
14.0,408.0,307.0,438.0,374.0,004387.xml
14.0,400.0,297.0,421.0,373.0,004387.xml
14.0,359.0,305.0,389.0,374.0,004387.xml
14.0,285.0,295.0,317.0,374.0,004387.xml
14.0,311.0,312.0,333.0,374.0,004387.xml
14.0,246.0,304.0,284.0,374.0,004387.xml
14.0,226.0,305.0,255.0,374.0,004387.xml
14.0,199.0,308.0,228.0,374.0,004387.xml
14.0,190.0,304.0,210.0,374.0,004387.xml
14.0,170.0,309.0,193.0,372.0,004387.xml
14.0,118.0,307.0,155.0,374.0,004387.xml
14.0,87.0,303.0,133.0,374.0,004387.xml
14.0,45.0,302.0,80.0,373.0,004387.xml
14.0,21.0,312.0,45.0,374.0,004387.xml
14.0,2.0,310.0,24.0,374.0,004387.xml
12.0,60.0,238.0,307.0,495.0,004389.xml
14.0,134.0,72.0,262.0,324.0,004389.xml
0.0,9.0,88.0,492.0,229.0,004390.xml
0.0,205.0,152.0,319.0,182.0,004391.xml
8.0,327.0,223.0,439.0,358.0,004392.xml
8.0,333.0,272.0,481.0,374.0,004392.xml
15.0,450.0,70.0,499.0,207.0,004392.xml
15.0,469.0,209.0,499.0,363.0,004392.xml
14.0,179.0,109.0,333.0,374.0,004392.xml
14.0,178.0,116.0,254.0,374.0,004392.xml
0.0,237.0,196.0,266.0,214.0,004396.xml
